iso_code,country,current_population,updated_datetime
ESH,Western Sahara,"613,533",2021-08-12 12:18:39.360582
SUR,Suriname,"592,395",2021-08-12 12:18:39.360582
CPV,Cape Verde,"562,578",2021-08-12 12:18:39.360582
MDV,Maldives,"544,127",2021-08-12 12:18:39.360582
MLT,Malta,"442,954",2021-08-12 12:18:39.360582
BRN,Brunei,"442,000",2021-08-12 12:18:39.360582
BLZ,Belize,"405,764",2021-08-12 12:18:39.360582
BHS,Bahamas,"397,338",2021-08-12 12:18:39.360582
MTQ,Martinique,"374,660",2021-08-12 12:18:39.360582
ISL,Iceland,"343,608",2021-08-12 12:18:39.360582
VUT,Vanuatu,"315,314",2021-08-12 12:18:39.360582
NCL,New Caledonia,"288,516",2021-08-12 12:18:39.360582
BRB,Barbados,"287,754",2021-08-12 12:18:39.360582
PYF,French Polynesia,"282,700",2021-08-12 12:18:39.360582
MYT,Mayotte,"280,280",2021-08-12 12:18:39.360582
STP,Sao Tome And Principe,"223,878",2021-08-12 12:18:39.360582
WSM,Samoa,"200,319",2021-08-12 12:18:39.360582
LCA,Saint Lucia,"184,485",2021-08-12 12:18:39.360582
GUM,Guam,"170,349",2021-08-12 12:18:39.360582
CUW,Curacao,"164,883",2021-08-12 12:18:39.360582
KIR,Kiribati,"121,605",2021-08-12 12:18:39.360582
FSM,Micronesia,"116,382",2021-08-12 12:18:39.360582
GRD,Grenada,"113,064",2021-08-12 12:18:39.360582
VCT,Saint Vincent And The Grenadines,"111,263",2021-08-12 12:18:39.360582
ABW,Aruba,"107,204",2021-08-12 12:18:39.360582
TON,Tonga,"106,888",2021-08-12 12:18:39.360582
VIR,United States Virgin Islands,"104,183",2021-08-12 12:18:39.360582
SYC,Seychelles,"98,951",2021-08-12 12:18:39.360582
ATG,Antigua And Barbuda,"98,816",2021-08-12 12:18:39.360582
IMN,Isle Of Man,"85,410",2021-08-12 12:18:39.360582
AND,Andorra,"77,355",2021-08-12 12:18:39.360582
DMA,Dominica,"72,167",2021-08-12 12:18:39.360582
CYM,Cayman Islands,"66,497",2021-08-12 12:18:39.360582
BMU,Bermuda,"62,090",2021-08-12 12:18:39.360582
MHL,Marshall Islands,"59,610",2021-08-12 12:18:39.360582
MNP,Northern Mariana Islands,"57,917",2021-08-12 12:18:39.360582
GRL,Greenland,"56,877",2021-08-12 12:18:39.360582
ASM,American Samoa,"55,100",2021-08-12 12:18:39.360582
KNA,Saint Kitts And Nevis,"53,544",2021-08-12 12:18:39.360582
FRO,Faroe Islands,"49,049",2021-08-12 12:18:39.360582
MAF,Sint Maarten,"43,412",2021-08-12 12:18:39.360582
MCO,Monaco,"39,511",2021-08-12 12:18:39.360582
MAF,Saint Martin,"39,234",2021-08-12 12:18:39.360582
TCA,Turks And Caicos Islands,"39,231",2021-08-12 12:18:39.360582
LIE,Liechtenstein,"38,250",2021-08-12 12:18:39.360582
SMR,San Marino,"34,017",2021-08-12 12:18:39.360582
GIB,Gibraltar,"33,698",2021-08-12 12:18:39.360582
PLW,Palau,"18,169",2021-08-12 12:18:39.360582
COK,Cook Islands,"17,565",2021-08-12 12:18:39.360582
AIA,Anguilla,"15,117",2021-08-12 12:18:39.360582
TUV,Tuvalu,"11,931",2021-08-12 12:18:39.360582
WLF,Wallis And Futuna,"11,094",2021-08-12 12:18:39.360582
NRU,Nauru,"10,876",2021-08-12 12:18:39.360582
BL,Saint Barthelemy,"9,907",2021-08-12 12:18:39.360582
SPM,Saint Pierre And Miquelon,"5,766",2021-08-12 12:18:39.360582
MSR,Montserrat,"4,977",2021-08-12 12:18:39.360582
FLK,Falkland Islands,"3,533",2021-08-12 12:18:39.360582
NIU,Niue,"1,619",2021-08-12 12:18:39.360582
TKL,Tokelau,"1,373",2021-08-12 12:18:39.360582
VAT,Vatican City,800,2021-08-12 12:18:39.360582
CHN,China,"1,444,791,329",2021-08-13 12:16:34.149369
IND,India,"1,395,004,256",2021-08-13 12:16:34.149369
USA,United States,"333,145,901",2021-08-13 12:16:34.149369
IDN,Indonesia,"276,700,041",2021-08-13 12:16:34.149369
PAK,Pakistan,"225,709,674",2021-08-13 12:16:34.149369
BRA,Brazil,"214,162,914",2021-08-13 12:16:34.149369
NGA,Nigeria,"212,027,970",2021-08-13 12:16:34.149369
BGD,Bangladesh,"166,494,078",2021-08-13 12:16:34.149369
RUS,Russia,"145,909,588",2021-08-13 12:16:34.149369
MEX,Mexico,"130,420,467",2021-08-13 12:16:34.149369
JPN,Japan,"126,000,679",2021-08-13 12:16:34.149369
ETH,Ethiopia,"118,222,317",2021-08-13 12:16:34.149369
PHL,Philippines,"111,221,786",2021-08-13 12:16:34.149369
EGY,Egypt,"104,486,936",2021-08-13 12:16:34.149369
VNM,Vietnam,"98,267,169",2021-08-13 12:16:34.149369
COD,Dr Congo,"92,713,249",2021-08-13 12:16:34.149369
TUR,Turkey,"85,131,980",2021-08-13 12:16:34.149369
IRN,Iran,"85,149,547",2021-08-13 12:16:34.149369
DEU,Germany,"83,915,659",2021-08-13 12:16:34.149369
THA,Thailand,"69,968,777",2021-08-13 12:16:34.149369
GBR,United Kingdom,"68,246,276",2021-08-13 12:16:34.149369
FRA,France,"65,445,150",2021-08-13 12:16:34.149369
TZA,Tanzania,"61,708,598",2021-08-13 12:16:34.149369
ITA,Italy,"60,357,991",2021-08-13 12:16:34.149369
ZAF,South Africa,"60,129,322",2021-08-13 12:16:34.149369
KEN,Kenya,"55,130,635",2021-08-13 12:16:34.149369
MMR,Myanmar,"54,852,787",2021-08-13 12:16:34.149369
KOR,South Korea,"51,310,451",2021-08-13 12:16:34.149369
COL,Colombia,"51,313,968",2021-08-13 12:16:34.149369
UGA,Uganda,"47,288,875",2021-08-13 12:16:34.149369
ESP,Spain,"46,743,519",2021-08-13 12:16:34.149369
ARG,Argentina,"45,654,602",2021-08-13 12:16:34.149369
SDN,Sudan,"45,035,232",2021-08-13 12:16:34.149369
DZA,Algeria,"44,706,519",2021-08-13 12:16:34.149369
UKR,Ukraine,"43,435,578",2021-08-13 12:16:34.149369
IRQ,Iraq,"41,294,699",2021-08-13 12:16:34.149369
AFG,Afghanistan,"39,944,294",2021-08-13 12:16:34.149369
CAN,Canada,"38,106,933",2021-08-13 12:16:34.149369
POL,Poland,"37,790,435",2021-08-13 12:16:34.149369
MAR,Morocco,"37,396,226",2021-08-13 12:16:34.149369
SAU,Saudi Arabia,"35,404,993",2021-08-13 12:16:34.149369
UZB,Uzbekistan,"33,990,718",2021-08-13 12:16:34.149369
AGO,Angola,"34,061,316",2021-08-13 12:16:34.149369
PER,Peru,"33,405,366",2021-08-13 12:16:34.149369
MYS,Malaysia,"32,824,492",2021-08-13 12:16:34.149369
MOZ,Mozambique,"32,270,781",2021-08-13 12:16:34.149369
GHA,Ghana,"31,810,580",2021-08-13 12:16:34.149369
YEM,Yemen,"30,569,744",2021-08-13 12:16:34.149369
NPL,Nepal,"29,732,616",2021-08-13 12:16:34.149369
VEN,Venezuela,"28,732,801",2021-08-13 12:16:34.149369
MDG,Madagascar,"28,514,873",2021-08-13 12:16:34.149369
CMR,Cameroon,"27,305,066",2021-08-13 12:16:34.149369
CIV,Ivory Coast,"27,133,864",2021-08-13 12:16:34.149369
PRK,North Korea,"25,899,790",2021-08-13 12:16:34.149369
AUS,Australia,"25,822,894",2021-08-13 12:16:34.149369
NER,Niger,"25,241,249",2021-08-13 12:16:34.149369
TWN,Taiwan,"23,859,622",2021-08-13 12:16:34.149369
LKA,Sri Lanka,"21,507,361",2021-08-13 12:16:34.149369
BFA,Burkina Faso,"21,567,933",2021-08-13 12:16:34.149369
MLI,Mali,"20,927,747",2021-08-13 12:16:34.149369
MWI,Malawi,"19,709,383",2021-08-13 12:16:34.149369
CHL,Chile,"19,225,066",2021-08-13 12:16:34.149369
ROU,Romania,"19,114,547",2021-08-13 12:16:34.149369
KAZ,Kazakhstan,"19,020,851",2021-08-13 12:16:34.149369
ZMB,Zambia,"18,984,743",2021-08-13 12:16:34.149369
SYR,Syria,"18,350,498",2021-08-13 12:16:34.149369
GTM,Guatemala,"18,289,542",2021-08-13 12:16:34.149369
ECU,Ecuador,"17,917,802",2021-08-13 12:16:34.149369
SEN,Senegal,"17,250,081",2021-08-13 12:16:34.149369
NLD,Netherlands,"17,177,581",2021-08-13 12:16:34.149369
KHM,Cambodia,"16,973,415",2021-08-13 12:16:34.149369
TCD,Chad,"16,973,290",2021-08-13 12:16:34.149369
SOM,Somalia,"16,414,981",2021-08-13 12:16:34.149369
ZWE,Zimbabwe,"15,119,975",2021-08-13 12:16:34.149369
GIN,Guinea,"13,540,190",2021-08-13 12:16:34.149369
RWA,Rwanda,"13,314,803",2021-08-13 12:16:34.149369
BEN,Benin,"12,490,113",2021-08-13 12:16:34.149369
BDI,Burundi,"12,298,683",2021-08-13 12:16:34.149369
TUN,Tunisia,"11,949,385",2021-08-13 12:16:34.149369
BOL,Bolivia,"11,851,955",2021-08-13 12:16:34.149369
BEL,Belgium,"11,637,591",2021-08-13 12:16:34.149369
HTI,Haiti,"11,558,263",2021-08-13 12:16:34.149369
SSD,South Sudan,"11,404,004",2021-08-13 12:16:34.149369
CUB,Cuba,"11,316,504",2021-08-13 12:16:34.149369
DOM,Dominican Republic,"10,966,234",2021-08-13 12:16:34.149369
CZE,Czech Republic,"10,726,252",2021-08-13 12:16:34.149369
GRC,Greece,"10,364,652",2021-08-13 12:16:34.149369
JOR,Jordan,"10,279,899",2021-08-13 12:16:34.149369
AZE,Azerbaijan,"10,233,350",2021-08-13 12:16:34.149369
PRT,Portugal,"10,164,357",2021-08-13 12:16:34.149369
SWE,Sweden,"10,167,435",2021-08-13 12:16:34.149369
HND,Honduras,"10,081,788",2021-08-13 12:16:34.149369
ARE,United Arab Emirates,"10,003,272",2021-08-13 12:16:34.149369
TJK,Tajikistan,"9,774,603",2021-08-13 12:16:34.149369
HUN,Hungary,"9,630,944",2021-08-13 12:16:34.149369
BLR,Belarus,"9,442,035",2021-08-13 12:16:34.149369
PNG,Papua New Guinea,"9,139,460",2021-08-13 12:16:34.149369
AUT,Austria,"9,047,595",2021-08-13 12:16:34.149369
ISR,Israel,"8,805,699",2021-08-13 12:16:34.149369
CHE,Switzerland,"8,722,978",2021-08-13 12:16:34.149369
SRB,Serbia,"8,692,894",2021-08-13 12:16:34.149369
TGO,Togo,"8,502,094",2021-08-13 12:16:34.149369
SLE,Sierra Leone,"8,160,880",2021-08-13 12:16:34.149369
HKG,Hong Kong,"7,559,467",2021-08-13 12:16:34.149369
LAO,Laos,"7,391,585",2021-08-13 12:16:34.149369
PRY,Paraguay,"7,229,950",2021-08-13 12:16:34.149369
LBY,Libya,"6,968,496",2021-08-13 12:16:34.149369
BGR,Bulgaria,"6,890,528",2021-08-13 12:16:34.149369
LBN,Lebanon,"6,765,839",2021-08-13 12:16:34.149369
NIC,Nicaragua,"6,711,696",2021-08-13 12:16:34.149369
KGZ,Kyrgyzstan,"6,640,670",2021-08-13 12:16:34.149369
SLV,El Salvador,"6,522,284",2021-08-13 12:16:34.149369
TKM,Turkmenistan,"6,128,193",2021-08-13 12:16:34.149369
SGP,Singapore,"5,902,430",2021-08-13 12:16:34.149369
DNK,Denmark,"5,815,822",2021-08-13 12:16:34.149369
COG,Republic Of The Congo,"5,673,547",2021-08-13 12:16:34.149369
FIN,Finland,"5,549,317",2021-08-13 12:16:34.149369
NOR,Norway,"5,471,069",2021-08-13 12:16:34.149369
SVK,Slovakia,"5,460,765",2021-08-13 12:16:34.149369
OMN,Oman,"5,238,038",2021-08-13 12:16:34.149369
PSE,Palestine,"5,237,020",2021-08-13 12:16:34.149369
LBR,Liberia,"5,194,866",2021-08-13 12:16:34.149369
CRI,Costa Rica,"5,144,360",2021-08-13 12:16:34.149369
IRL,Ireland,"4,988,085",2021-08-13 12:16:34.149369
CAF,Central African Republic,"4,930,467",2021-08-13 12:16:34.149369
NZL,New Zealand,"4,865,299",2021-08-13 12:16:34.149369
MRT,Mauritania,"4,790,000",2021-08-13 12:16:34.149369
PAN,Panama,"4,389,455",2021-08-13 12:16:34.149369
KWT,Kuwait,"4,336,252",2021-08-13 12:16:34.149369
HRV,Croatia,"4,078,823",2021-08-13 12:16:34.149369
MDA,Moldova,"4,022,801",2021-08-13 12:16:34.149369
GEO,Georgia,"3,978,590",2021-08-13 12:16:34.149369
ERI,Eritrea,"3,607,994",2021-08-13 12:16:34.149369
URY,Uruguay,"3,486,500",2021-08-13 12:16:34.149369
MNG,Mongolia,"3,335,337",2021-08-13 12:16:34.149369
BIH,Bosnia And Herzegovina,"3,261,073",2021-08-13 12:16:34.149369
JAM,Jamaica,"2,974,899",2021-08-13 12:16:34.149369
ARM,Armenia,"2,968,693",2021-08-13 12:16:34.149369
QAT,Qatar,"2,936,968",2021-08-13 12:16:34.149369
ALB,Albania,"2,872,280",2021-08-13 12:16:34.149369
PRI,Puerto Rico,"2,823,947",2021-08-13 12:16:34.149369
LTU,Lithuania,"2,685,989",2021-08-13 12:16:34.149369
NAM,Namibia,"2,592,826",2021-08-13 12:16:34.149369
GMB,Gambia,"2,495,299",2021-08-13 12:16:34.149369
BWA,Botswana,"2,402,549",2021-08-13 12:16:34.149369
GAB,Gabon,"2,285,221",2021-08-13 12:16:34.149369
LSO,Lesotho,"2,161,124",2021-08-13 12:16:34.149369
MKD,North Macedonia,"2,082,527",2021-08-13 12:16:34.149369
SVN,Slovenia,"2,078,724",2021-08-13 12:16:34.149369
GNB,Guinea Bissau,"2,021,150",2021-08-13 12:16:34.149369
LVA,Latvia,"1,864,679",2021-08-13 12:16:34.149369
BHR,Bahrain,"1,753,778",2021-08-13 12:16:34.149369
GNQ,Equatorial Guinea,"1,455,465",2021-08-13 12:16:34.149369
TTO,Trinidad And Tobago,"1,403,854",2021-08-13 12:16:34.149369
TLS,Timor Leste,"1,346,875",2021-08-13 12:16:34.149369
EST,Estonia,"1,325,011",2021-08-13 12:16:34.149369
MUS,Mauritius,"1,273,607",2021-08-13 12:16:34.149369
CYP,Cyprus,"1,216,585",2021-08-13 12:16:34.149369
DJI,Djibouti,"1,003,840",2021-08-13 12:16:34.149369
FJI,Fiji,"903,646",2021-08-13 12:16:34.149369
RU,Reunion,"902,426",2021-08-13 12:16:34.149369
COM,Comoros,"890,714",2021-08-13 12:16:34.149369
GUY,Guyana,"790,761",2021-08-13 12:16:34.149369
BTN,Bhutan,"780,899",2021-08-13 12:16:34.149369
SLB,Solomon Islands,"706,041",2021-08-13 12:16:34.149369
MAC,Macau,"659,525",2021-08-13 12:16:34.149369
LUX,Luxembourg,"635,902",2021-08-13 12:16:34.149369
MNE,Montenegro,"628,053",2021-08-13 12:16:34.149369
ESH,Western Sahara,"613,572",2021-08-13 12:16:34.149369
SUR,Suriname,"592,409",2021-08-13 12:16:34.149369
CPV,Cape Verde,"562,594",2021-08-13 12:16:34.149369
MDV,Maldives,"544,139",2021-08-13 12:16:34.149369
MLT,Malta,"442,958",2021-08-13 12:16:34.149369
BRN,Brunei,"442,011",2021-08-13 12:16:34.149369
BLZ,Belize,"405,784",2021-08-13 12:16:34.149369
BHS,Bahamas,"397,348",2021-08-13 12:16:34.149369
MTQ,Martinique,"374,658",2021-08-13 12:16:34.149369
ISL,Iceland,"343,614",2021-08-13 12:16:34.149369
VUT,Vanuatu,"315,334",2021-08-13 12:16:34.149369
NCL,New Caledonia,"288,523",2021-08-13 12:16:34.149369
BRB,Barbados,"287,755",2021-08-13 12:16:34.149369
PYF,French Polynesia,"282,704",2021-08-13 12:16:34.149369
MYT,Mayotte,"280,298",2021-08-13 12:16:34.149369
STP,Sao Tome And Principe,"223,890",2021-08-13 12:16:34.149369
WSM,Samoa,"200,323",2021-08-13 12:16:34.149369
LCA,Saint Lucia,"184,487",2021-08-13 12:16:34.149369
GUM,Guam,"170,353",2021-08-13 12:16:34.149369
CUW,Curacao,"164,885",2021-08-13 12:16:34.149369
KIR,Kiribati,"121,610",2021-08-13 12:16:34.149369
FSM,Micronesia,"116,385",2021-08-13 12:16:34.149369
GRD,Grenada,"113,065",2021-08-13 12:16:34.149369
VCT,Saint Vincent And The Grenadines,"111,263",2021-08-13 12:16:34.149369
ABW,Aruba,"107,204",2021-08-13 12:16:34.149369
TON,Tonga,"106,891",2021-08-13 12:16:34.149369
VIR,United States Virgin Islands,"104,182",2021-08-13 12:16:34.149369
SYC,Seychelles,"98,952",2021-08-13 12:16:34.149369
ATG,Antigua And Barbuda,"98,818",2021-08-13 12:16:34.149369
IMN,Isle Of Man,"85,410",2021-08-13 12:16:34.149369
AND,Andorra,"77,355",2021-08-13 12:16:34.149369
DMA,Dominica,"72,167",2021-08-13 12:16:34.149369
CYM,Cayman Islands,"66,497",2021-08-13 12:16:34.149369
BMU,Bermuda,"62,090",2021-08-13 12:16:34.149369
MHL,Marshall Islands,"59,610",2021-08-13 12:16:34.149369
MNP,Northern Mariana Islands,"57,917",2021-08-13 12:16:34.149369
GRL,Greenland,"56,877",2021-08-13 12:16:34.149369
ASM,American Samoa,"55,100",2021-08-13 12:16:34.149369
KNA,Saint Kitts And Nevis,"53,544",2021-08-13 12:16:34.149369
FRO,Faroe Islands,"49,049",2021-08-13 12:16:34.149369
MAF,Sint Maarten,"43,412",2021-08-13 12:16:34.149369
MCO,Monaco,"39,511",2021-08-13 12:16:34.149369
MAF,Saint Martin,"39,234",2021-08-13 12:16:34.149369
TCA,Turks And Caicos Islands,"39,231",2021-08-13 12:16:34.149369
LIE,Liechtenstein,"38,250",2021-08-13 12:16:34.149369
SMR,San Marino,"34,017",2021-08-13 12:16:34.149369
GIB,Gibraltar,"33,698",2021-08-13 12:16:34.149369
PLW,Palau,"18,169",2021-08-13 12:16:34.149369
COK,Cook Islands,"17,565",2021-08-13 12:16:34.149369
AIA,Anguilla,"15,117",2021-08-13 12:16:34.149369
TUV,Tuvalu,"11,931",2021-08-13 12:16:34.149369
WLF,Wallis And Futuna,"11,094",2021-08-13 12:16:34.149369
NRU,Nauru,"10,876",2021-08-13 12:16:34.149369
BL,Saint Barthelemy,"9,907",2021-08-13 12:16:34.149369
SPM,Saint Pierre And Miquelon,"5,766",2021-08-13 12:16:34.149369
MSR,Montserrat,"4,977",2021-08-13 12:16:34.149369
FLK,Falkland Islands,"3,533",2021-08-13 12:16:34.149369
NIU,Niue,"1,619",2021-08-13 12:16:34.149369
TKL,Tokelau,"1,373",2021-08-13 12:16:34.149369
VAT,Vatican City,800,2021-08-13 12:16:34.149369
CHN,China,"1,444,804,547",2021-08-14 12:16:21.441764
IND,India,"1,395,040,913",2021-08-14 12:16:21.441764
USA,United States,"333,151,206",2021-08-14 12:16:21.441764
IDN,Indonesia,"276,707,814",2021-08-14 12:16:21.441764
PAK,Pakistan,"225,721,388",2021-08-14 12:16:21.441764
BRA,Brazil,"214,166,809",2021-08-14 12:16:21.441764
NGA,Nigeria,"212,042,384",2021-08-14 12:16:21.441764
BGD,Bangladesh,"166,498,458",2021-08-14 12:16:21.441764
RUS,Russia,"145,909,532",2021-08-14 12:16:21.441764
MEX,Mexico,"130,424,104",2021-08-14 12:16:21.441764
JPN,Japan,"125,999,527",2021-08-14 12:16:21.441764
ETH,Ethiopia,"118,230,270",2021-08-14 12:16:21.441764
PHL,Philippines,"111,225,804",2021-08-14 12:16:21.441764
EGY,Egypt,"104,492,190",2021-08-14 12:16:21.441764
VNM,Vietnam,"98,269,429",2021-08-14 12:16:21.441764
COD,Dr Congo,"92,720,953",2021-08-14 12:16:21.441764
TUR,Turkey,"85,134,031",2021-08-14 12:16:21.441764
IRN,Iran,"85,152,323",2021-08-14 12:16:21.441764
DEU,Germany,"83,916,007",2021-08-14 12:16:21.441764
THA,Thailand,"69,969,189",2021-08-14 12:16:21.441764
GBR,United Kingdom,"68,247,176",2021-08-14 12:16:21.441764
FRA,France,"65,445,586",2021-08-14 12:16:21.441764
TZA,Tanzania,"61,713,427",2021-08-14 12:16:21.441764
ITA,Italy,"60,357,774",2021-08-14 12:16:21.441764
ZAF,South Africa,"60,131,328",2021-08-14 12:16:21.441764
KEN,Kenya,"55,133,965",2021-08-14 12:16:21.441764
MMR,Myanmar,"54,853,862",2021-08-14 12:16:21.441764
KOR,South Korea,"51,310,572",2021-08-14 12:16:21.441764
COL,Colombia,"51,315,074",2021-08-14 12:16:21.441764
UGA,Uganda,"47,292,674",2021-08-14 12:16:21.441764
ESP,Spain,"46,743,480",2021-08-14 12:16:21.441764
ARG,Argentina,"45,655,723",2021-08-14 12:16:21.441764
SDN,Sudan,"45,038,124",2021-08-14 12:16:21.441764
DZA,Algeria,"44,708,584",2021-08-14 12:16:21.441764
UKR,Ukraine,"43,434,860",2021-08-14 12:16:21.441764
IRQ,Iraq,"41,297,350",2021-08-14 12:16:21.441764
AFG,Afghanistan,"39,946,795",2021-08-14 12:16:21.441764
CAN,Canada,"38,107,830",2021-08-14 12:16:21.441764
POL,Poland,"37,790,284",2021-08-14 12:16:21.441764
MAR,Morocco,"37,397,407",2021-08-14 12:16:21.441764
SAU,Saudi Arabia,"35,406,471",2021-08-14 12:16:21.441764
UZB,Uzbekistan,"33,991,981",2021-08-14 12:16:21.441764
AGO,Angola,"34,064,251",2021-08-14 12:16:21.441764
PER,Peru,"33,406,422",2021-08-14 12:16:21.441764
MYS,Malaysia,"32,825,602",2021-08-14 12:16:21.441764
MOZ,Mozambique,"32,273,257",2021-08-14 12:16:21.441764
GHA,Ghana,"31,812,383",2021-08-14 12:16:21.441764
YEM,Yemen,"30,571,562",2021-08-14 12:16:21.441764
NPL,Nepal,"29,733,942",2021-08-14 12:16:21.441764
VEN,Venezuela,"28,733,441",2021-08-14 12:16:21.441764
MDG,Madagascar,"28,516,885",2021-08-14 12:16:21.441764
CMR,Cameroon,"27,306,923",2021-08-14 12:16:21.441764
CIV,Ivory Coast,"27,135,708",2021-08-14 12:16:21.441764
PRK,North Korea,"25,900,083",2021-08-14 12:16:21.441764
AUS,Australia,"25,823,691",2021-08-14 12:16:21.441764
NER,Niger,"25,243,787",2021-08-14 12:16:21.441764
TWN,Taiwan,"23,859,728",2021-08-14 12:16:21.441764
LKA,Sri Lanka,"21,507,592",2021-08-14 12:16:21.441764
BFA,Burkina Faso,"21,569,560",2021-08-14 12:16:21.441764
MLI,Mali,"20,929,401",2021-08-14 12:16:21.441764
MWI,Malawi,"19,710,801",2021-08-14 12:16:21.441764
CHL,Chile,"19,225,358",2021-08-14 12:16:21.441764
ROU,Romania,"19,114,243",2021-08-14 12:16:21.441764
KAZ,Kazakhstan,"19,021,446",2021-08-14 12:16:21.441764
ZMB,Zambia,"18,986,216",2021-08-14 12:16:21.441764
SYR,Syria,"18,352,217",2021-08-14 12:16:21.441764
GTM,Guatemala,"18,290,454",2021-08-14 12:16:21.441764
ECU,Ecuador,"17,918,476",2021-08-14 12:16:21.441764
SEN,Senegal,"17,251,317",2021-08-14 12:16:21.441764
NLD,Netherlands,"17,177,684",2021-08-14 12:16:21.441764
KHM,Cambodia,"16,974,035",2021-08-14 12:16:21.441764
TCD,Chad,"16,974,630",2021-08-14 12:16:21.441764
SOM,Somalia,"16,416,256",2021-08-14 12:16:21.441764
ZWE,Zimbabwe,"15,120,614",2021-08-14 12:16:21.441764
GIN,Guinea,"13,541,177",2021-08-14 12:16:21.441764
RWA,Rwanda,"13,315,683",2021-08-14 12:16:21.441764
BEN,Benin,"12,491,011",2021-08-14 12:16:21.441764
BDI,Burundi,"12,299,677",2021-08-14 12:16:21.441764
TUN,Tunisia,"11,949,698",2021-08-14 12:16:21.441764
BOL,Bolivia,"11,852,391",2021-08-14 12:16:21.441764
BEL,Belgium,"11,637,712",2021-08-14 12:16:21.441764
HTI,Haiti,"11,558,644",2021-08-14 12:16:21.441764
SSD,South Sudan,"11,404,524",2021-08-14 12:16:21.441764
CUB,Cuba,"11,316,481",2021-08-14 12:16:21.441764
DOM,Dominican Republic,"10,966,522",2021-08-14 12:16:21.441764
CZE,Czech Republic,"10,726,291",2021-08-14 12:16:21.441764
GRC,Greece,"10,364,512",2021-08-14 12:16:21.441764
JOR,Jordan,"10,280,149",2021-08-14 12:16:21.441764
AZE,Azerbaijan,"10,233,580",2021-08-14 12:16:21.441764
PRT,Portugal,"10,164,275",2021-08-14 12:16:21.441764
SWE,Sweden,"10,167,602",2021-08-14 12:16:21.441764
HND,Honduras,"10,082,220",2021-08-14 12:16:21.441764
ARE,United Arab Emirates,"10,003,552",2021-08-14 12:16:21.441764
TJK,Tajikistan,"9,775,177",2021-08-14 12:16:21.441764
HUN,Hungary,"9,630,870",2021-08-14 12:16:21.441764
BLR,Belarus,"9,442,016",2021-08-14 12:16:21.441764
PNG,Papua New Guinea,"9,139,930",2021-08-14 12:16:21.441764
AUT,Austria,"9,047,699",2021-08-14 12:16:21.441764
ISR,Israel,"8,806,065",2021-08-14 12:16:21.441764
CHE,Switzerland,"8,723,150",2021-08-14 12:16:21.441764
SRB,Serbia,"8,692,787",2021-08-14 12:16:21.441764
TGO,Togo,"8,502,642",2021-08-14 12:16:21.441764
SLE,Sierra Leone,"8,161,329",2021-08-14 12:16:21.441764
HKG,Hong Kong,"7,559,620",2021-08-14 12:16:21.441764
LAO,Laos,"7,391,866",2021-08-14 12:16:21.441764
PRY,Paraguay,"7,230,187",2021-08-14 12:16:21.441764
LBY,Libya,"6,968,725",2021-08-14 12:16:21.441764
BGR,Bulgaria,"6,890,387",2021-08-14 12:16:21.441764
LBN,Lebanon,"6,765,763",2021-08-14 12:16:21.441764
NIC,Nicaragua,"6,711,910",2021-08-14 12:16:21.441764
KGZ,Kyrgyzstan,"6,640,953",2021-08-14 12:16:21.441764
SLV,El Salvador,"6,522,371",2021-08-14 12:16:21.441764
TKM,Turkmenistan,"6,128,429",2021-08-14 12:16:21.441764
SGP,Singapore,"5,902,561",2021-08-14 12:16:21.441764
DNK,Denmark,"5,815,880",2021-08-14 12:16:21.441764
COG,Republic Of The Congo,"5,673,927",2021-08-14 12:16:21.441764
FIN,Finland,"5,549,339",2021-08-14 12:16:21.441764
NOR,Norway,"5,471,194",2021-08-14 12:16:21.441764
SVK,Slovakia,"5,460,766",2021-08-14 12:16:21.441764
OMN,Oman,"5,238,375",2021-08-14 12:16:21.441764
PSE,Palestine,"5,237,348",2021-08-14 12:16:21.441764
LBR,Liberia,"5,195,203",2021-08-14 12:16:21.441764
CRI,Costa Rica,"5,144,482",2021-08-14 12:16:21.441764
IRL,Ireland,"4,988,204",2021-08-14 12:16:21.441764
CAF,Central African Republic,"4,930,708",2021-08-14 12:16:21.441764
NZL,New Zealand,"4,865,406",2021-08-14 12:16:21.441764
MRT,Mauritania,"4,790,342",2021-08-14 12:16:21.441764
PAN,Panama,"4,389,636",2021-08-14 12:16:21.441764
KWT,Kuwait,"4,336,429",2021-08-14 12:16:21.441764
HRV,Croatia,"4,078,758",2021-08-14 12:16:21.441764
MDA,Moldova,"4,022,773",2021-08-14 12:16:21.441764
GEO,Georgia,"3,978,563",2021-08-14 12:16:21.441764
ERI,Eritrea,"3,608,144",2021-08-14 12:16:21.441764
URY,Uruguay,"3,486,531",2021-08-14 12:16:21.441764
MNG,Mongolia,"3,335,476",2021-08-14 12:16:21.441764
